ASN,Location (country),TOTAL bias (selected),rank,metric,asn,af,nbsamples,asn_name,cc
267503,BR,-0.55,562.0,ip_hops,267503.0,6,1014.0,RCM BRASIL MULTIMIDIA LTDA,BR
267524,BR,-0.55,7.0,ip_hops,267524.0,6,1002.0,INETWORKS LTDA,BR
267590,BR,-0.55,617.0,ip_hops,267590.0,6,883.0,FIBRATECH INTERNET DE ALTA VELOCIDADE LTDA ME,BR
267628,BR,-0.55,,,,,,,
267648,BR,-0.55,,,,,,,
267919,CO,-0.55,,,,,,,
267940,BR,-0.55,,,,,,,
267950,BR,-0.55,,,,,,,
267985,BR,-0.55,,,,,,,
268063,BR,-0.55,,,,,,,
268085,BR,-0.55,,,,,,,
268103,BR,-0.55,,,,,,,
268153,BR,-0.55,,,,,,,
268158,BR,-0.55,,,,,,,
268210,BR,-0.55,,,,,,,
268290,BR,-0.55,,,,,,,
268296,BR,-0.55,,,,,,,
268362,BR,-0.55,,,,,,,
268380,BR,-0.55,,,,,,,
268428,BR,-0.55,1107.0,ip_hops,268428.0,6,1321.0,Client Servicos e Telecomunicacoes Ltda,BR
268602,BR,-0.55,,,,,,,
268700,BR,-0.55,,,,,,,
268789,BR,-0.55,,,,,,,
268922,BR,-0.55,,,,,,,
268954,BR,-0.55,,,,,,,
269006,BR,-0.55,,,,,,,
269023,BR,-0.55,,,,,,,
269121,BR,-0.55,,,,,,,
269279,BR,-0.55,,,,,,,
269292,BR,-0.55,,,,,,,
269304,BR,-0.55,,,,,,,
269442,BR,-0.55,,,,,,,
269445,BR,-0.55,,,,,,,
269461,BR,-0.55,,,,,,,
269519,BR,-0.55,,,,,,,
269541,BR,-0.55,,,,,,,
269731,PY,-0.55,,,,,,,
269867,CO,-0.55,,,,,,,
269963,CL,-0.55,,,,,,,
269991,CO,-0.55,,,,,,,
270020,CO,-0.55,,,,,,,
270096,PY,-0.55,,,,,,,
8141,BR,-0.55,,,,,,,
270295,BR,-0.55,,,,,,,
270409,BR,-0.55,,,,,,,
270595,BR,-0.55,,,,,,,
262200,PY,-0.55,,,,,,,
270702,BR,-0.55,,,,,,,
270779,BR,-0.55,,,,,,,
270940,BR,-0.55,,,,,,,
270946,BR,-0.55,,,,,,,
270972,BR,-0.55,,,,,,,
270980,BR,-0.55,,,,,,,
271076,BR,-0.55,,,,,,,
271079,BR,-0.55,,,,,,,
262302,BR,-0.55,346.0,ip_hops,262302.0,6,864.0,MATERA & MATERA LTDA,BR
271176,BR,-0.55,,,,,,,
271212,BR,-0.55,,,,,,,
271269,BR,-0.55,,,,,,,
271279,BR,-0.55,,,,,,,
271343,BR,-0.55,,,,,,,
271359,BR,-0.55,,,,,,,
271368,BR,-0.55,,,,,,,
271384,BR,-0.55,,,,,,,
271413,BR,-0.55,,,,,,,
271427,BR,-0.55,,,,,,,
271441,BR,-0.55,,,,,,,
262366,BR,-0.55,,,,,,,
262379,BR,-0.55,,,,,,,
271810,AR,-0.55,,,,,,,
271825,CO,-0.55,,,,,,,
271870,CO,-0.55,,,,,,,
271894,CL,-0.55,,,,,,,
271895,CL,-0.55,,,,,,,
271903,CO,-0.55,,,,,,,
262540,BR,-0.55,,,,,,,
262693,BR,-0.55,,,,,,,
262747,BR,-0.55,,,,,,,
262990,BR,-0.55,,,,,,,
262994,BR,-0.55,,,,,,,
263056,BR,-0.55,,,,,,,
13774,CL,-0.55,,,,,,,
263477,BR,-0.55,,,,,,,
16594,BR,-0.55,,,,,,,
16891,BR,-0.55,,,,,,,
264147,BR,-0.55,,,,,,,
18492,CL,-0.55,,,,,,,
264249,BR,-0.55,,,,,,,
19200,BR,-0.55,,,,,,,
264385,BR,-0.55,,,,,,,
264387,BR,-0.55,,,,,,,
19611,BR,-0.55,,,,,,,
264714,CO,-0.55,,,,,,,
264730,CL,-0.55,,,,,,,
264735,CL,-0.55,,,,,,,
21753,CL,-0.55,,,,,,,
264903,BR,-0.55,,,,,,,
22341,BR,-0.55,,,,,,,
265036,BR,-0.55,,,,,,,
265059,BR,-0.55,,,,,,,
265441,BR,-0.55,,,,,,,
265715,AR,-0.55,,,,,,,
26218,BR,-0.55,,,,,,,
265892,BR,-0.55,,,,,,,
27766,CL,-0.55,,,,,,,
27813,AR,-0.55,652.0,ip_hops,27813.0,4,2209.0,Teledifusora S.A.,AR
266050,BR,-0.55,,,,,,,
266051,BR,-0.55,,,,,,,
27853,CL,-0.55,,,,,,,
27874,CL,-0.55,,,,,,,
266100,BR,-0.55,,,,,,,
28116,CL,-0.55,,,,,,,
28150,BR,-0.55,,,,,,,
28170,BR,-0.55,,,,,,,
28213,BR,-0.55,,,,,,,
28242,BR,-0.55,,,,,,,
266134,BR,-0.55,,,,,,,
28295,BR,-0.55,,,,,,,
28304,BR,-0.55,,,,,,,
28313,BR,-0.55,,,,,,,
28358,BR,-0.55,,,,,,,
28360,BR,-0.55,,,,,,,
28369,BR,-0.55,,,,,,,
266193,BR,-0.55,,,,,,,
266205,BR,-0.55,,,,,,,
28626,BR,-0.55,,,,,,,
28630,BR,-0.55,,,,,,,
266286,BR,-0.55,,,,,,,
266374,BR,-0.55,,,,,,,
266747,CO,-0.55,,,,,,,
266784,PY,-0.55,,,,,,,
266914,BR,-0.55,,,,,,,
266942,BR,-0.55,,,,,,,
267018,BR,-0.55,,,,,,,
267032,BR,-0.55,,,,,,,
267546,BR,-0.55,,,,,,,
267753,CL,-0.55,,,,,,,
268181,BR,-0.55,,,,,,,
268397,BR,-0.55,,,,,,,
268438,BR,-0.55,,,,,,,
268511,BR,-0.55,,,,,,,
268543,BR,-0.55,,,,,,,
268556,BR,-0.55,,,,,,,
268755,BR,-0.55,,,,,,,
268910,BR,-0.55,,,,,,,
268935,BR,-0.55,,,,,,,
268941,BR,-0.55,,,,,,,
268974,BR,-0.55,,,,,,,
269025,BR,-0.55,,,,,,,
269057,BR,-0.55,,,,,,,
269060,BR,-0.55,,,,,,,
262216,AR,-0.55,,,,,,,
269103,BR,-0.55,,,,,,,
269181,BR,-0.55,,,,,,,
269219,BR,-0.55,,,,,,,
269288,BR,-0.55,,,,,,,
269330,BR,-0.55,,,,,,,
269405,BR,-0.55,,,,,,,
262295,BR,-0.55,,,,,,,
269558,BR,-0.55,,,,,,,
269619,BR,-0.55,,,,,,,
269689,BR,-0.55,,,,,,,
269703,BR,-0.55,,,,,,,
262369,BR,-0.55,,,,,,,
262465,BR,-0.55,,,,,,,
270362,BR,-0.55,,,,,,,
270369,BR,-0.55,,,,,,,
270406,BR,-0.55,,,,,,,
270421,BR,-0.55,,,,,,,
270458,BR,-0.55,,,,,,,
270528,BR,-0.55,,,,,,,
270552,BR,-0.55,,,,,,,
270564,BR,-0.55,,,,,,,
270662,BR,-0.55,,,,,,,
270672,BR,-0.55,,,,,,,
270675,BR,-0.55,,,,,,,
270677,BR,-0.55,,,,,,,
270706,BR,-0.55,,,,,,,
270716,BR,-0.55,,,,,,,
270728,BR,-0.55,,,,,,,
270750,BR,-0.55,,,,,,,
270773,BR,-0.55,,,,,,,
270775,BR,-0.55,,,,,,,
270805,BR,-0.55,,,,,,,
270818,BR,-0.55,,,,,,,
270834,BR,-0.55,,,,,,,
270857,BR,-0.55,,,,,,,
270864,BR,-0.55,,,,,,,
270865,BR,-0.55,,,,,,,
270869,BR,-0.55,,,,,,,
270881,BR,-0.55,,,,,,,
52248,CL,-0.55,,,,,,,
52256,CO,-0.55,,,,,,,
52305,CL,-0.55,,,,,,,
52315,CL,-0.55,,,,,,,
52334,CO,-0.55,,,,,,,
52350,AR,-0.55,,,,,,,
52375,AR,-0.55,,,,,,,
52418,PY,-0.55,,,,,,,
52434,CO,-0.55,,,,,,,
52445,PY,-0.55,,,,,,,
52488,CO,-0.55,,,,,,,
52671,BR,-0.55,,,,,,,
52700,BR,-0.55,,,,,,,
52718,BR,-0.55,,,,,,,
52719,BR,-0.55,,,,,,,
52737,BR,-0.55,,,,,,,
270998,BR,-0.55,,,,,,,
52749,BR,-0.55,,,,,,,
52759,BR,-0.55,,,,,,,
271002,BR,-0.55,,,,,,,
52824,BR,-0.55,,,,,,,
52839,BR,-0.55,,,,,,,
52876,BR,-0.55,,,,,,,
271026,BR,-0.55,,,,,,,
52916,BR,-0.55,,,,,,,
52917,BR,-0.55,,,,,,,
52931,BR,-0.55,,,,,,,
52978,BR,-0.55,,,,,,,
52990,BR,-0.55,,,,,,,
53009,BR,-0.55,,,,,,,
53061,BR,-0.55,,,,,,,
271062,BR,-0.55,,,,,,,
271063,BR,-0.55,,,,,,,
53076,BR,-0.55,,,,,,,
53100,BR,-0.55,,,,,,,
53103,BR,-0.55,,,,,,,
53116,BR,-0.55,,,,,,,
53134,BR,-0.55,,,,,,,
53138,BR,-0.55,,,,,,,
53183,BR,-0.55,,,,,,,
271114,BR,-0.55,,,,,,,
271131,BR,-0.55,,,,,,,
271166,BR,-0.55,,,,,,,
271179,BR,-0.55,,,,,,,
271265,BR,-0.55,,,,,,,
271361,BR,-0.55,,,,,,,
271452,BR,-0.55,,,,,,,
271456,BR,-0.55,,,,,,,
271807,CL,-0.55,,,,,,,
61527,CL,-0.55,,,,,,,
61644,BR,-0.55,,,,,,,
61690,BR,-0.55,,,,,,,
61711,BR,-0.55,,,,,,,
61808,BR,-0.55,,,,,,,
61948,BR,-0.55,,,,,,,
64121,CL,-0.55,,,,,,,
268337,BR,-0.5499999999999999,255.0,ip_hops,268337.0,6,918.0,INTERLINK TELECOMUNICACOES,BR
52372,AR,-0.5499999999999999,,,,,,,
262176,VE,-0.54,,,,,,,
262292,BR,-0.54,,,,,,,
262535,BR,-0.54,,,,,,,
262542,BR,-0.54,,,,,,,
262571,BR,-0.54,,,,,,,
262615,BR,-0.54,,,,,,,
262624,BR,-0.54,,,,,,,
262754,BR,-0.54,,,,,,,
262766,BR,-0.54,,,,,,,
262867,BR,-0.54,,,,,,,
262905,BR,-0.54,,,,,,,
263153,BR,-0.54,,,,,,,
263320,BR,-0.54,,,,,,,
263337,BR,-0.54,,,,,,,
263384,BR,-0.54,572.0,ip_hops,263384.0,6,863.0,WordNet Internet Banda Larga,BR
263467,BR,-0.54,,,,,,,
263567,BR,-0.54,,,,,,,
263598,BR,-0.54,,,,,,,
263616,BR,-0.54,1595.0,ip_hops,263616.0,6,1207.0,Dez Solucoes em Telecomunicacoes LTDA,BR
263625,BR,-0.54,,,,,,,
263637,BR,-0.54,,,,,,,
263726,AR,-0.54,,,,,,,
263888,BR,-0.54,,,,,,,
263994,BR,-0.54,,,,,,,
264138,BR,-0.54,,,,,,,
264428,BR,-0.54,,,,,,,
264453,BR,-0.54,,,,,,,
264459,BR,-0.54,561.0,ip_hops,264459.0,6,1300.0,NET ALTERNATIVA PROVEDOR DE INTERNET LTDA - ME,BR
264800,AR,-0.54,,,,,,,
264801,EC,-0.54,,,,,,,
265080,BR,-0.54,1085.0,ip_hops,265080.0,6,901.0,AD TELECOM,BR
265239,BR,-0.54,,,,,,,
265294,BR,-0.54,,,,,,,
265629,EC,-0.54,,,,,,,
265656,CL,-0.54,,,,,,,
265717,VE,-0.54,,,,,,,
265780,SV,-0.54,,,,,,,
265785,PE,-0.54,,,,,,,
265851,CL,-0.54,,,,,,,
266493,BR,-0.54,,,,,,,
266494,BR,-0.54,,,,,,,
266618,BR,-0.54,,,,,,,
266986,BR,-0.54,1056.0,ip_hops,266986.0,6,991.0,OLV BRASIL COMERCIO E SERVICOS LTDA,BR
267061,BR,-0.54,,,,,,,
267062,BR,-0.54,580.0,ip_hops,267062.0,6,939.0,W-NET TELLECOM EIRELI ME,BR
267150,BR,-0.54,,,,,,,
267783,VE,-0.54,,,,,,,
267833,AR,-0.54,,,,,,,
268138,BR,-0.54,,,,,,,
268317,BR,-0.54,,,,,,,
268502,BR,-0.54,,,,,,,
268628,BR,-0.54,,,,,,,
268836,BR,-0.54,,,,,,,
269335,BR,-0.54,,,,,,,
269535,BR,-0.54,,,,,,,
269553,BR,-0.54,732.0,ip_hops,269553.0,6,878.0,REDE ONLINE INTERNET LTDA,BR
269715,BR,-0.54,,,,,,,
269898,PE,-0.54,,,,,,,
269901,VE,-0.54,,,,,,,
270049,EC,-0.54,,,,,,,
271150,BR,-0.54,,,,,,,
271232,BR,-0.54,,,,,,,
271421,BR,-0.54,,,,,,,
272472,BR,-0.54,,,,,,,
262684,BR,-0.54,,,,,,,
263054,BR,-0.54,,,,,,,
263535,BR,-0.54,,,,,,,
263905,BR,-0.54,,,,,,,
264106,BR,-0.54,,,,,,,
264160,BR,-0.54,,,,,,,
265000,BR,-0.54,,,,,,,
27669,PY,-0.54,,,,,,,
27697,BR,-0.54,,,,,,,
27872,VE,-0.54,,,,,,,
27995,CL,-0.54,,,,,,,
27998,EC,-0.54,,,,,,,
28097,EC,-0.54,,,,,,,
28102,PE,-0.54,,,,,,,
28154,BR,-0.54,455.0,ip_hops,28154.0,6,913.0,AR TELECOM PROVEDOR DE INTERNET LTDA,BR
28164,BR,-0.54,,,,,,,
28246,BR,-0.54,,,,,,,
28278,BR,-0.54,,,,,,,
266195,BR,-0.54,,,,,,,
28603,BR,-0.54,,,,,,,
28614,BR,-0.54,,,,,,,
28627,BR,-0.54,,,,,,,
28653,BR,-0.54,,,,,,,
266325,BR,-0.54,,,,,,,
267028,BR,-0.54,,,,,,,
267849,EC,-0.54,,,,,,,
268253,BR,-0.54,,,,,,,
268491,BR,-0.54,,,,,,,
269018,BR,-0.54,,,,,,,
269383,BR,-0.54,,,,,,,
270403,BR,-0.54,,,,,,,
270796,BR,-0.54,,,,,,,
270821,BR,-0.54,,,,,,,
52345,EC,-0.54,,,,,,,
52559,BR,-0.54,577.0,ip_hops,52559.0,6,899.0,NOVATEC TELECOM LTDA,BR
52562,BR,-0.54,,,,,,,
52604,BR,-0.54,,,,,,,
52612,BR,-0.54,,,,,,,
52635,BR,-0.54,,,,,,,
52660,BR,-0.54,,,,,,,
52698,BR,-0.54,,,,,,,
52751,BR,-0.54,,,,,,,
52758,BR,-0.54,,,,,,,
52875,BR,-0.54,,,,,,,
52937,BR,-0.54,,,,,,,
53086,BR,-0.54,,,,,,,
53111,BR,-0.54,,,,,,,
53161,BR,-0.54,,,,,,,
53162,BR,-0.54,679.0,ip_hops,53162.0,6,1121.0,VOIPGLOBE SERVICOS DE COM MULTIMIDIA VIA INTERNET,BR
53167,BR,-0.54,1068.0,ip_hops,53167.0,6,895.0,SEBRATEL TECNOLOGIA LTDA,BR
53205,BR,-0.54,,,,,,,
53234,BR,-0.54,,,,,,,
271701,BR,-0.54,,,,,,,
271773,CO,-0.54,,,,,,,
271813,VE,-0.54,,,,,,,
61520,AR,-0.54,,,,,,,
61583,BR,-0.54,,,,,,,
61761,BR,-0.54,,,,,,,
61784,BR,-0.54,,,,,,,
61818,BR,-0.54,,,,,,,
61827,BR,-0.54,,,,,,,
61871,BR,-0.54,,,,,,,
61900,BR,-0.54,,,,,,,
64103,AR,-0.54,,,,,,,
27996,AR,-0.5399999999999999,,,,,,,
61934,BR,-0.5399999999999999,,,,,,,
262375,BR,-0.53,,,,,,,
262499,BR,-0.53,,,,,,,
262557,BR,-0.53,,,,,,,
262674,BR,-0.53,,,,,,,
262772,BR,-0.53,,,,,,,
262972,BR,-0.53,,,,,,,
263031,BR,-0.53,,,,,,,
263097,BR,-0.53,1188.0,ip_hops,263097.0,6,1303.0,VN INFRAESTRUTURA DE REDES LTDA.,BR
263374,BR,-0.53,,,,,,,
263833,AR,-0.53,,,,,,,
264071,BR,-0.53,,,,,,,
264191,BR,-0.53,717.0,ip_hops,264191.0,6,1034.0,Eagnet Telecomunicacoes Eireli-Me,BR
264227,BR,-0.53,,,,,,,
264690,BO,-0.53,,,,,,,
264881,BR,-0.53,,,,,,,
264949,BR,-0.53,,,,,,,
264962,BR,-0.53,,,,,,,
265141,BR,-0.53,,,,,,,
265158,BR,-0.53,,,,,,,
265279,BR,-0.53,,,,,,,
265300,BR,-0.53,,,,,,,
265303,BR,-0.53,,,,,,,
265670,BO,-0.53,,,,,,,
265823,AR,-0.53,,,,,,,
265943,BR,-0.53,,,,,,,
265968,BR,-0.53,,,,,,,
265999,BR,-0.53,,,,,,,
266069,BR,-0.53,,,,,,,
266139,BR,-0.53,,,,,,,
266165,BR,-0.53,,,,,,,
266272,BR,-0.53,,,,,,,
266357,BR,-0.53,,,,,,,
266456,BR,-0.53,,,,,,,
266470,BR,-0.53,,,,,,,
266745,BO,-0.53,,,,,,,
266804,BO,-0.53,,,,,,,
267263,BR,-0.53,,,,,,,
267355,BR,-0.53,,,,,,,
267462,BR,-0.53,,,,,,,
267474,BR,-0.53,,,,,,,
267972,BR,-0.53,,,,,,,
268160,BR,-0.53,,,,,,,
268169,BR,-0.53,,,,,,,
268527,BR,-0.53,,,,,,,
268762,BR,-0.53,,,,,,,
268983,BR,-0.53,,,,,,,
269301,BR,-0.53,,,,,,,
269311,BR,-0.53,,,,,,,
269484,BR,-0.53,,,,,,,
270006,PE,-0.53,,,,,,,
270321,BR,-0.53,,,,,,,
270464,BR,-0.53,,,,,,,
270863,BR,-0.53,,,,,,,
271302,BR,-0.53,,,,,,,
271328,BR,-0.53,,,,,,,
271544,BR,-0.53,,,,,,,
272041,BO,-0.53,,,,,,,
262780,BR,-0.53,,,,,,,
12140,BR,-0.53,,,,,,,
263008,BR,-0.53,,,,,,,
263435,BR,-0.53,,,,,,,
16874,CL,-0.53,,,,,,,
263948,BR,-0.53,,,,,,,
264381,BR,-0.53,,,,,,,
264778,VE,-0.53,,,,,,,
264858,BO,-0.53,,,,,,,
265347,BR,-0.53,,,,,,,
27925,CL,-0.53,,,,,,,
28024,BO,-0.53,1598.0,ip_hops,28024.0,4,2331.0,Nuevatel PCS de Bolivia S.A.,BO
28121,BR,-0.53,,,,,,,
28132,BR,-0.53,,,,,,,
28161,BR,-0.53,,,,,,,
28204,BR,-0.53,,,,,,,
28219,BR,-0.53,,,,,,,
28257,BR,-0.53,,,,,,,
266361,BR,-0.53,,,,,,,
266434,BR,-0.53,,,,,,,
267602,BR,-0.53,,,,,,,
267610,BR,-0.53,,,,,,,
268431,BR,-0.53,,,,,,,
268617,BR,-0.53,,,,,,,
269386,BR,-0.53,,,,,,,
269574,BR,-0.53,,,,,,,
269704,BR,-0.53,,,,,,,
270376,BR,-0.53,,,,,,,
270430,BR,-0.53,,,,,,,
270539,BR,-0.53,,,,,,,
270593,BR,-0.53,,,,,,,
52229,PY,-0.53,394.0,ip_hops,52229.0,4,2121.0,Telecel S.A.,PY
52268,AR,-0.53,,,,,,,
52533,BR,-0.53,,,,,,,
52584,BR,-0.53,,,,,,,
52594,BR,-0.53,,,,,,,
52634,BR,-0.53,753.0,ip_hops,52634.0,6,1129.0,BRNet Telecomunicacoes LTDA,BR
52800,BR,-0.53,,,,,,,
53066,BR,-0.53,,,,,,,
53173,BR,-0.53,,,,,,,
53187,BR,-0.53,,,,,,,
53217,BR,-0.53,574.0,ip_hops,53217.0,6,903.0,INFRANET INTERNET LTDA.,BR
272213,BR,-0.53,,,,,,,
61714,BR,-0.53,,,,,,,
61805,BR,-0.53,,,,,,,
61810,BR,-0.53,,,,,,,
22975,CL,-0.5299999999999999,,,,,,,
27865,AR,-0.5299999999999999,,,,,,,
262311,BR,-0.52,,,,,,,
262336,BR,-0.52,,,,,,,
262450,BR,-0.52,,,,,,,
262469,BR,-0.52,,,,,,,
262516,BR,-0.52,,,,,,,
262721,BR,-0.52,,,,,,,
262744,BR,-0.52,,,,,,,
262757,BR,-0.52,,,,,,,
262775,BR,-0.52,570.0,ip_hops,262775.0,6,1450.0,TECHS TECNOLOGIA EM HARDWARE E SOFTWARE,BR
262799,BR,-0.52,,,,,,,
262814,BR,-0.52,,,,,,,
262832,BR,-0.52,,,,,,,
263109,BR,-0.52,,,,,,,
263139,BR,-0.52,,,,,,,
263262,BR,-0.52,35.0,ip_hops,263262.0,6,1033.0,MOV TELECOM LTDA,BR
263310,BR,-0.52,,,,,,,
263336,BR,-0.52,,,,,,,
263475,BR,-0.52,,,,,,,
263484,BR,-0.52,,,,,,,
263497,BR,-0.52,,,,,,,
263641,BR,-0.52,,,,,,,
263663,BR,-0.52,,,,,,,
263687,AR,-0.52,,,,,,,
263699,AR,-0.52,,,,,,,
263720,AR,-0.52,,,,,,,
264100,BR,-0.52,,,,,,,
264129,BR,-0.52,,,,,,,
264417,BR,-0.52,,,,,,,
264427,BR,-0.52,,,,,,,
264502,BR,-0.52,,,,,,,
264519,BR,-0.52,,,,,,,
264562,BR,-0.52,840.0,ip_hops,264562.0,6,935.0,P3 Telecom LTDA,BR
264584,BR,-0.52,,,,,,,
264588,BR,-0.52,,,,,,,
264810,AR,-0.52,,,,,,,
264943,BR,-0.52,,,,,,,
265914,BR,-0.52,,,,,,,
266003,BR,-0.52,,,,,,,
266610,BR,-0.52,,,,,,,
267163,BR,-0.52,,,,,,,
267167,BR,-0.52,,,,,,,
267316,BR,-0.52,,,,,,,
267497,BR,-0.52,,,,,,,
267661,BR,-0.52,,,,,,,
267729,AR,-0.52,,,,,,,
267776,CL,-0.52,,,,,,,
268319,BR,-0.52,,,,,,,
268383,BR,-0.52,,,,,,,
268485,BR,-0.52,,,,,,,
268624,BR,-0.52,,,,,,,
268708,BR,-0.52,,,,,,,
268735,BR,-0.52,,,,,,,
268738,BR,-0.52,,,,,,,
269430,BR,-0.52,,,,,,,
269628,BR,-0.52,,,,,,,
269672,BR,-0.52,,,,,,,
270241,BR,-0.52,,,,,,,
270311,BR,-0.52,,,,,,,
270468,BR,-0.52,,,,,,,
270499,BR,-0.52,,,,,,,
270505,BR,-0.52,,,,,,,
270624,BR,-0.52,,,,,,,
270763,BR,-0.52,,,,,,,
270771,BR,-0.52,,,,,,,
271011,BR,-0.52,,,,,,,
271203,BR,-0.52,,,,,,,
271331,BR,-0.52,,,,,,,
271373,BR,-0.52,,,,,,,
271432,BR,-0.52,,,,,,,
271553,BR,-0.52,,,,,,,
262690,BR,-0.52,,,,,,,
263537,BR,-0.52,,,,,,,
263553,BR,-0.52,,,,,,,
263958,BR,-0.52,,,,,,,
264301,BR,-0.52,,,,,,,
265024,BR,-0.52,,,,,,,
22698,CO,-0.52,,,,,,,
265266,BR,-0.52,,,,,,,
265432,BR,-0.52,,,,,,,
26317,TT,-0.52,,,,,,,
265763,AR,-0.52,,,,,,,
26619,CO,-0.52,441.0,rtt,26619.0,4,1878.0,GTD COLOMBIA S.A.S,CO
266060,BR,-0.52,,,,,,,
28026,AR,-0.52,,,,,,,
28100,AR,-0.52,,,,,,,
28188,BR,-0.52,372.0,as_path_length,28188.0,4,1862.0,Pronto Net Ltda.,BR
28256,BR,-0.52,,,,,,,
28277,BR,-0.52,,,,,,,
28280,BR,-0.52,759.0,rtt,28280.0,4,1838.0,A. P. OLIVEIRA & CIA. INFORMATICA LTDA.,BR
28432,MX,-0.52,,,,,,,
28644,BR,-0.52,,,,,,,
266337,BR,-0.52,,,,,,,
267585,BR,-0.52,,,,,,,
267882,AR,-0.52,,,,,,,
268330,BR,-0.52,616.0,ip_hops,268330.0,6,1255.0,CNX TELECOMUNICACOES,BR
268436,BR,-0.52,,,,,,,
268469,BR,-0.52,,,,,,,
268478,BR,-0.52,,,,,,,
268592,BR,-0.52,,,,,,,
268704,BR,-0.52,,,,,,,
268785,BR,-0.52,,,,,,,
269151,BR,-0.52,,,,,,,
269178,BR,-0.52,,,,,,,
269389,BR,-0.52,,,,,,,
269423,BR,-0.52,,,,,,,
262333,BR,-0.52,,,,,,,
269676,BR,-0.52,,,,,,,
269700,BR,-0.52,,,,,,,
269754,AR,-0.52,,,,,,,
269862,PE,-0.52,,,,,,,
270382,BR,-0.52,,,,,,,
270447,BR,-0.52,,,,,,,
270482,BR,-0.52,,,,,,,
270689,BR,-0.52,,,,,,,
270916,BR,-0.52,,,,,,,
270986,BR,-0.52,,,,,,,
52794,BR,-0.52,,,,,,,
52870,BR,-0.52,,,,,,,
271027,BR,-0.52,,,,,,,
52893,BR,-0.52,,,,,,,
52951,BR,-0.52,,,,,,,
271059,BR,-0.52,,,,,,,
53050,BR,-0.52,,,,,,,
53067,BR,-0.52,,,,,,,
53075,BR,-0.52,,,,,,,
271071,BR,-0.52,,,,,,,
53142,BR,-0.52,,,,,,,
53219,BR,-0.52,,,,,,,
53231,BR,-0.52,758.0,ip_hops,53231.0,6,1464.0,GRUPOHOST COMUNICACAO MULTIMIDIA LTDA,BR
271143,BR,-0.52,,,,,,,
271266,BR,-0.52,,,,,,,
271281,BR,-0.52,,,,,,,
61570,BR,-0.52,,,,,,,
61593,BR,-0.52,,,,,,,
61605,BR,-0.52,,,,,,,
61758,BR,-0.52,471.0,ip_hops,61758.0,6,1052.0,TOP NET SERVICOS LTDA,BR
61785,BR,-0.52,540.0,ip_hops,61785.0,6,1176.0,Via Radio Dourados Informatica Ltda,BR
61794,BR,-0.52,,,,,,,
61918,BR,-0.52,,,,,,,
61939,BR,-0.52,,,,,,,
61945,BR,-0.52,,,,,,,
262213,CL,-0.51,,,,,,,
262265,AR,-0.51,,,,,,,
262531,BR,-0.51,,,,,,,
262600,BR,-0.51,,,,,,,
262609,BR,-0.51,,,,,,,
262685,BR,-0.51,,,,,,,
262750,BR,-0.51,,,,,,,
262827,BR,-0.51,425.0,ip_hops,262827.0,6,957.0,ALLREDE TELECOM OBTI,BR
263424,BR,-0.51,,,,,,,
263431,BR,-0.51,,,,,,,
263809,AR,-0.51,,,,,,,
264141,BR,-0.51,,,,,,,
264322,BR,-0.51,,,,,,,
264704,AR,-0.51,,,,,,,
264770,PY,-0.51,,,,,,,
264790,AR,-0.51,,,,,,,
265021,BR,-0.51,,,,,,,
265189,BR,-0.51,,,,,,,
265640,AR,-0.51,,,,,,,
265662,CL,-0.51,,,,,,,
265731,AR,-0.51,,,,,,,
265768,AR,-0.51,,,,,,,
266178,BR,-0.51,,,,,,,
266211,BR,-0.51,,,,,,,
266214,BR,-0.51,,,,,,,
266238,BR,-0.51,,,,,,,
266430,BR,-0.51,,,,,,,
266600,BR,-0.51,,,,,,,
266608,BR,-0.51,,,,,,,
266754,AR,-0.51,,,,,,,
267016,BR,-0.51,,,,,,,
267624,BR,-0.51,,,,,,,
267647,BR,-0.51,,,,,,,
267711,AR,-0.51,,,,,,,
267727,SV,-0.51,,,,,,,
267899,AR,-0.51,,,,,,,
268671,BR,-0.51,,,,,,,
269359,BR,-0.51,,,,,,,
270826,BR,-0.51,,,,,,,
262318,BR,-0.51,1337.0,ip_hops,262318.0,6,1151.0,Horizons Telecomunicacoes e Tecnologia S.A.,BR
271492,BR,-0.51,,,,,,,
262454,BR,-0.51,,,,,,,
272210,BR,-0.51,,,,,,,
263786,AR,-0.51,,,,,,,
16685,BR,-0.51,,,,,,,
264716,AR,-0.51,,,,,,,
264733,PY,-0.51,277.0,ip_hops,264733.0,6,958.0,CHACO COMUNICACIONES S.A.,PY
264736,AR,-0.51,,,,,,,
264746,EC,-0.51,,,,,,,
21578,CO,-0.51,,,,,,,
21980,VE,-0.51,,,,,,,
22884,MX,-0.51,427.0,ip_hops,22884.0,6,1474.0,TOTAL PLAY TELECOMUNICACIONES SA DE CV,MX
265365,BR,-0.51,,,,,,,
265738,AR,-0.51,,,,,,,
27961,AR,-0.51,,,,,,,
28595,BR,-0.51,,,,,,,
28615,BR,-0.51,,,,,,,
28637,BR,-0.51,,,,,,,
28656,BR,-0.51,,,,,,,
266468,BR,-0.51,,,,,,,
266899,AR,-0.51,,,,,,,
267575,BR,-0.51,,,,,,,
267878,AR,-0.51,,,,,,,
267953,BR,-0.51,,,,,,,
267974,BR,-0.51,,,,,,,
268675,BR,-0.51,,,,,,,
269361,BR,-0.51,,,,,,,
269496,BR,-0.51,,,,,,,
269810,AR,-0.51,,,,,,,
