ASN,Location bias,Network size bias,Topology bias,IXP related bias,Network type bias,RIR region,Customer cone (#ASNs),Customer cone (#prefixes),Location (country),#neighbors (total),Scope (PeeringDB),Network type (PeeringDB),Peering policy (PeeringDB),#IXPs (PeeringDB),#facilities (PeeringDB),is_in_peeringDB,is_ris_peer_v4,is_ris_peer_v6,is_routeviews_peer,TOTAL bias (selected)
268937,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
269016,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
269021,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
269041,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
269087,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
269114,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
269144,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
269153,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
269159,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
269166,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
269172,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
269189,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
269195,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
269198,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
269225,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
269291,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
269320,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
269327,-0.46,-0.05,0,-0.19,-0.13,LACNIC,1,4,BR,6,South America,NSP,Open,1,0,1,,,,-0.64
262281,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,12,BR,2,,,,,,0,,,,-0.64
269409,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
269569,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
269635,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
269691,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
270270,-0.46,-0.05,-0.04,-0.19,-0.09,LACNIC,1,6,BR,12,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.64
270296,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270356,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270363,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270371,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270416,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270433,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270439,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
270444,-0.46,-0.05,-0.12,-0.19,-0.01,LACNIC,1,6,BR,2,Regional,NSP,Open,0,0,1,,,,-0.64
270448,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270452,-0.46,-0.05,-0.09,-0.19,-0.04,LACNIC,2,10,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.64
270456,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
270522,-0.46,-0.05,0.02,-0.19,-0.15,LACNIC,1,7,BR,13,North America,Not Disclosed,Open,0,0,1,,,,-0.64
270535,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270549,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
270562,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
270571,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270576,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270588,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270601,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270603,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270611,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270613,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270656,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270657,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270711,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270733,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270737,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270787,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
270801,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270847,-0.46,-0.05,-0.09,-0.19,-0.04,LACNIC,1,5,BR,4,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.64
270858,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
270882,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270917,-0.46,-0.02,-0.04,-0.19,-0.12,LACNIC,3,11,BR,3,Regional,Not Disclosed,Open,0,0,1,,,,-0.64
270936,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
270938,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
52498,-0.25,-0.05,-0.12,0.1,-0.22,LACNIC,1,5,AR,2,South America,Cable/DSL/ISP,Selective,1,0,1,,,,-0.64
52525,-0.46,-0.02,-0.07,-0.19,-0.09,LACNIC,2,44,BR,2,Regional,Not Disclosed,Open,0,0,1,,,,-0.64
52602,-0.46,-0.05,-0.12,-0.19,-0.01,LACNIC,1,5,BR,2,Global,Cable/DSL/ISP,Open,0,0,1,,,,-0.64
52647,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
52673,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,13,BR,2,,,,,,0,,,,-0.64
52679,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
52704,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
52727,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,8,BR,2,,,,,,0,,,,-0.64
52757,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
52787,-0.46,-0.05,-0.04,-0.19,-0.09,LACNIC,2,10,BR,11,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.64
52790,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
52793,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
52798,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
52808,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
271020,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
271021,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
271032,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
52913,-0.46,0.01,-0.03,-0.12,-0.16,LACNIC,1,55,BR,5,South America,Cable/DSL/ISP,Open,2,0,1,,,,-0.64
52948,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
53007,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
53039,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
53041,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
53083,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
271078,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
53235,-0.46,-0.05,-0.03,-0.19,-0.1,LACNIC,1,4,BR,5,Regional,Enterprise,Open,1,0,1,,,,-0.64
53236,-0.46,0.04,-0.04,-0.12,-0.18,LACNIC,3,21,BR,13,South America,Cable/DSL/ISP,Open,2,0,1,,,,-0.64
53241,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,10,BR,2,,,,,,0,,,,-0.64
271118,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
271120,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
271152,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
271175,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
271216,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
271223,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
271287,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
271308,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
271356,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
271370,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
271385,-0.46,-0.05,-0.04,-0.19,-0.09,LACNIC,1,7,BR,8,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.64
271422,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
271428,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
271457,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
271464,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
271465,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
271471,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
271493,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
271494,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
61648,-0.46,-0.04,0.02,-0.19,-0.16,LACNIC,1,15,BR,13,South America,Cable/DSL/ISP,Open,1,1,1,,,,-0.64
61658,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
61667,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
61697,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
61707,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
61713,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,9,BR,2,,,,,,0,,,,-0.64
61720,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
61738,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
61746,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
61759,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
61788,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
61790,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
61793,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
61801,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
61819,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
61825,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,6,BR,2,,,,,,0,,,,-0.64
61830,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,7,BR,2,,,,,,0,,,,-0.64
61846,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
61870,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,13,BR,2,,,,,,0,,,,-0.64
61894,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,4,BR,2,,,,,,0,,,,-0.64
61895,-0.46,0.04,-0.01,-0.19,-0.21,LACNIC,4,39,BR,14,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.64
61911,-0.46,-0.05,-0.12,0,-0.01,LACNIC,1,5,BR,2,,,,,,0,,,,-0.64
265858,-0.24,-0.05,-0.03,0.1,-0.32,LACNIC,1,7,CL,3,South America,Cable/DSL/ISP,Selective,1,0,1,,,,-0.6399999999999999
266776,-0.24,-0.09,-0.12,-0.19,-0.19,LACNIC,1,3,CL,2,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.6399999999999999
266891,-0.24,-0.09,-0.12,-0.19,-0.19,LACNIC,1,1,CL,2,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.6399999999999999
262781,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,2,BR,1,,,,,,0,,,,-0.6300000000000001
262792,-0.46,-0.01,-0.09,-0.12,-0.07,LACNIC,2,8,BR,3,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.6300000000000001
264210,-0.46,-0.05,-0.07,-0.19,-0.05,LACNIC,2,10,BR,2,Global,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
264422,-0.46,-0.09,-0.07,-0.19,-0.01,LACNIC,1,1,BR,1,Regional,NSP,Open,0,0,1,,,,-0.6300000000000001
264541,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,2,BR,1,,,,,,0,,,,-0.6300000000000001
265226,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,2,BR,2,,,,,,0,,,,-0.6300000000000001
265254,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
265944,-0.46,-0.09,-0.04,-0.19,-0.04,LACNIC,1,3,BR,7,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
266036,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
266092,-0.46,-0.13,0,0.18,-0.04,LACNIC,1,2,BR,6,Regional,Cable/DSL/ISP,Selective,2,0,1,,,,-0.6300000000000001
266190,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
266300,-0.46,-0.09,-0.04,-0.19,-0.04,LACNIC,1,3,BR,8,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6300000000000001
266621,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
267010,-0.46,-0.09,-0.07,0,-0.01,LACNIC,2,2,BR,2,,,,,,0,,,,-0.6300000000000001
267157,-0.46,-0.05,-0.06,-0.12,-0.06,LACNIC,1,7,BR,5,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.6300000000000001
267439,-0.46,-0.09,-0.04,-0.19,-0.04,LACNIC,1,3,BR,8,Regional,Cable/DSL/ISP,Open,1,1,1,,,,-0.6300000000000001
267998,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
268112,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
268295,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
268622,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
268647,-0.46,-0.09,-0.04,-0.12,-0.04,LACNIC,1,3,BR,10,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.6300000000000001
268665,-0.46,-0.09,-0.04,-0.1,-0.04,LACNIC,1,3,BR,6,Regional,Cable/DSL/ISP,Open,1,2,1,,,,-0.6300000000000001
268711,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
268730,-0.46,-0.02,-0.09,-0.19,-0.06,LACNIC,2,29,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
268842,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
268973,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
269038,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
269278,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
270473,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
270993,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
271199,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,2,BR,1,,,,,,0,,,,-0.6300000000000001
271205,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
271339,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
263007,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
263393,-0.46,-0.02,-0.09,-0.19,-0.06,LACNIC,2,24,BR,3,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
263412,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,2,,,,,,0,,,,-0.6300000000000001
21911,-0.46,0,-0.12,-0.19,-0.05,LACNIC,1,22,BR,2,Regional,NSP,Open,0,1,1,,,,-0.6300000000000001
28183,-0.46,0.01,-0.12,-0.19,-0.06,LACNIC,1,72,BR,2,Regional,Cable/DSL/ISP,Open,1,1,1,,,,-0.6300000000000001
28194,-0.46,-0.09,-0.07,0,-0.01,LACNIC,2,2,BR,2,,,,,,0,,,,-0.6300000000000001
28336,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
266398,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
266523,-0.46,-0.02,-0.09,-0.19,-0.06,LACNIC,3,13,BR,4,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6300000000000001
266649,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
267226,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
267601,-0.46,-0.04,-0.07,-0.19,-0.06,LACNIC,2,18,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
268326,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,1,,,,,,0,,,,-0.6300000000000001
268463,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
268921,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
269448,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,2,BR,2,,,,,,0,,,,-0.6300000000000001
269639,-0.46,-0.09,-0.04,-0.19,-0.04,LACNIC,1,3,BR,10,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6300000000000001
269805,-0.23,-0.05,-0.07,-0.19,-0.28,LACNIC,2,7,EC,2,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.6300000000000001
270286,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,2,BR,1,,,,,,0,,,,-0.6300000000000001
270355,-0.46,-0.09,-0.04,-0.19,-0.04,LACNIC,1,3,BR,11,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
270511,-0.46,-0.1,-0.03,-0.19,-0.04,LACNIC,1,6,BR,4,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
270819,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
53153,-0.46,0.05,0.06,-0.19,-0.28,LACNIC,9,82,BR,12,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.6300000000000001
271165,-0.46,-0.09,-0.07,0,-0.01,LACNIC,2,3,BR,2,,,,,,0,,,,-0.6300000000000001
271206,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
271220,-0.46,-0.09,-0.06,-0.19,-0.02,LACNIC,1,1,BR,5,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.6300000000000001
271497,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,3,BR,1,,,,,,0,,,,-0.6300000000000001
61592,-0.46,0.05,0.06,-0.19,-0.28,LACNIC,5,949,BR,17,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.6300000000000001
61645,-0.46,-0.09,-0.07,0,-0.01,LACNIC,1,1,BR,2,,,,,,0,,,,-0.6300000000000001
61828,-0.46,-0.04,-0.07,-0.19,-0.06,LACNIC,2,15,BR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.6300000000000001
262230,-0.25,-0.05,-0.12,-0.19,-0.21,LACNIC,1,4,AR,2,South America,Cable/DSL/ISP,Open,1,1,1,,,,-0.63
262637,-0.46,-0.04,-0.12,0,-0.01,LACNIC,1,20,BR,2,,,,,,0,,,,-0.63
262650,-0.46,-0.04,-0.09,-0.19,-0.04,LACNIC,2,15,BR,5,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.63
262719,-0.46,-0.04,-0.12,0.1,-0.01,LACNIC,1,17,BR,2,Regional,Cable/DSL/ISP,Selective,0,0,1,,,,-0.63
262889,-0.46,-0.04,-0.04,-0.19,-0.09,LACNIC,1,17,BR,10,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.63
263020,-0.46,-0.04,-0.12,-0.1,-0.01,LACNIC,1,14,BR,2,Regional,Cable/DSL/ISP,Open,0,2,1,,,,-0.63
263110,-0.46,-0.01,0.02,-0.19,-0.18,LACNIC,1,11,BR,12,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.63
263219,-0.25,-0.05,-0.12,0.1,-0.21,LACNIC,1,8,AR,2,South America,Cable/DSL/ISP,Selective,0,0,1,,,,-0.63
263321,-0.46,0.05,-0.04,-0.19,-0.18,LACNIC,12,78,BR,8,Not Disclosed,,Open,1,0,1,,,,-0.63
263333,-0.46,-0.04,-0.12,0,-0.01,LACNIC,1,18,BR,2,,,,,,0,,,,-0.63
263464,-0.46,-0.05,-0.12,-0.19,0,LACNIC,1,8,BR,2,Regional,NSP,Open,0,0,1,,,,-0.63
263778,-0.25,-0.01,-0.09,-0.19,-0.28,LACNIC,2,108,AR,3,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.63
263815,-0.25,-0.09,-0.12,-0.19,-0.17,LACNIC,1,3,AR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.63
264309,-0.46,-0.05,-0.12,-0.19,0,LACNIC,1,5,BR,2,Regional,NSP,Open,0,0,1,,,,-0.63
264440,-0.46,-0.04,-0.04,-0.19,-0.09,LACNIC,1,21,BR,12,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.63
264490,-0.46,-0.02,-0.04,-0.09,-0.11,LACNIC,4,13,BR,13,South America,NSP,Open,3,0,1,,,,-0.63
264509,-0.46,0,0.04,-0.19,-0.21,LACNIC,4,16,BR,8,South America,Cable/DSL/ISP,Open,0,0,1,,,,-0.63
264536,-0.46,-0.04,-0.12,0,-0.01,LACNIC,1,14,BR,2,,,,,,0,,,,-0.63
265099,-0.46,-0.05,-0.04,-0.19,-0.08,LACNIC,1,7,BR,9,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.63
265912,-0.46,-0.02,0,0.31,-0.15,LACNIC,2,48,BR,10,South America,Network Services,Selective,4,5,1,,,,-0.63
266735,-0.25,-0.05,-0.07,-0.19,-0.26,LACNIC,1,5,AR,2,South America,Not Disclosed,Open,1,1,1,,,,-0.63
267055,-0.46,0,-0.04,-0.19,-0.13,LACNIC,3,20,BR,12,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.63
267102,-0.46,-0.04,-0.09,-0.19,-0.04,LACNIC,2,14,BR,4,Not Disclosed,,Open,1,0,1,,,,-0.63
267195,-0.46,-0.05,-0.12,-0.19,0,LACNIC,1,6,BR,2,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.63
267640,-0.46,-0.05,-0.12,-0.19,0,LACNIC,1,5,BR,2,Regional,NSP,Open,0,0,1,,,,-0.63
268146,-0.46,-0.18,-0.04,-0.19,0.05,LACNIC,1,3,BR,7,Regional,NSP,Open,0,0,1,,,,-0.63
268966,-0.46,-0.05,-0.03,-0.19,-0.09,LACNIC,1,4,BR,4,Regional,NSP,Open,0,0,1,,,,-0.63
270271,-0.46,-0.05,0.02,-0.19,-0.14,LACNIC,1,4,BR,7,Not Disclosed,NSP,Open,1,0,1,,,,-0.63
